Pruning Ratio (%),Simple avg,Paper,Normalized
10.0,0.9883000254631042,0.9890999794006348,0.9890000224113464
20.0,0.9879000186920166,0.9868000149726868,0.9889000058174133
30.000000000000004,0.9882000088691711,0.9876000285148621,0.9879000186920166
40.0,0.9861000180244446,0.9878000020980835,0.9882000088691711
50.0,0.9854999780654907,0.9872000217437744,0.986299991607666
60.0,0.9847999811172485,0.9861000180244446,0.9833999872207642
70.0,0.9801999926567078,0.9817000031471252,0.9819999933242798
80.0,0.9693999886512756,0.9764999747276306,0.9679999947547913
90.0,0.9240999817848206,0.9279999732971191,0.9368000030517578
